Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
12,0.08186566;1.610412;1.685948,0.04833927;1.645295;1.653656,0.1079621;1.644798;1.646958,-0.006846674;1.632331;1.566486,0.1422105;1.631087;1.54974,-0.1060961;1.432614;1.476566,0.2626634;1.433815;1.493398,-0.1839958;1.126155;1.368323,0.3803362;1.124968;1.469745,-0.1163254;1.010831;1.578663,0.2797825;1.057248;1.687518,-0.003944196;0.8829525;1.427613,0.1647805;0.9022466;1.42337,-0.0152538;0.5262034;1.72005,0.1659773;0.4543934;1.312272,-0.0243469;0.3005358;1.404391,0.1048299;0.1925479;1.032367,-0.09702682;0.09585166;1.426383,0.1413656;0.04924673;1.162487,0.06709635;1.011822;1.43789,0.07213227;1.116534;1.438846,0.07654461;1.233476;1.441869,0.07586312;1.355901;1.463631,0.01645883;1.024459;1.66951,-0.06298365;1.016731;1.678354,-0.06964106;0.949126;1.644553,0.1368739;1.034945;1.759207,0.2102899;1.062352;1.776756,0.2478191;0.9977589;1.763467,-0.05084897;0.1129654;1.416531,-0.1219226;0.1503187;1.395584,0.0980555;0.05930859;1.139135,0.1733435;0.06451511;1.105222,0.08041812;0;1.425492
13,0.08898312;1.641142;1.804535,0.05621672;1.67591;1.771351,0.1159208;1.674821;1.7655,0.002144061;1.662346;1.683576,0.1514043;1.659622;1.668948,-0.09336323;1.463066;1.584673,0.2731001;1.45709;1.626874,-0.1734224;1.168058;1.452828,0.3909508;1.148756;1.612022,-0.1291912;1.040515;1.662347,0.2655755;1.102989;1.822519,0.00255385;0.9135402;1.548119,0.1716786;0.9274044;1.540189,-0.009435594;0.5481428;1.829647,0.1615311;0.5021719;1.361328,-0.01069759;0.22664;1.6122,0.1010317;0.2423386;1.079414,-0.06643938;0.03674757;1.704538,0.1305615;0.0770784;1.165498,0.07795732;1.039959;1.557727,0.08325678;1.144635;1.560151,0.0872269;1.261588;1.563307,0.08732197;1.384036;1.584957,-0.0002761334;1.038379;1.759542,-0.08042319;1.03729;1.764472,-0.09121858;0.9720918;1.727191,0.1152727;1.085929;1.878889,0.1863475;1.114896;1.902518,0.2247897;1.049586;1.898764,-0.02168414;0.05324692;1.688819,-0.09524588;0.07494009;1.65714,0.08743308;0.09344858;1.145641,0.1623031;0.1015105;1.111363,0.08711623;0;1.544154
14,0.09415764;1.671861;1.921333,0.06200114;1.706356;1.887279,0.1217423;1.704639;1.881984,0.008586846;1.691799;1.799261,0.1579399;1.687506;1.786024,-0.08468474;1.491793;1.694708,0.2787533;1.480498;1.756946,-0.1587724;1.205157;1.543841,0.3976601;1.173391;1.748025,-0.1359536;1.06914;1.751447,0.2550192;1.140562;1.949763,0.01282817;0.9447693;1.666252,0.1826381;0.9491795;1.664405,-0.0002793297;0.5511595;1.906702,0.1583206;0.5498482;1.434492,0.00728678;0.1714876;1.826447,0.1035163;0.2917408;1.149841,-0.031861;0.02029544;1.979191,0.1163166;0.09509736;1.157981,0.0947716;1.066754;1.679081,0.09554517;1.171535;1.682475,0.09582466;1.288574;1.684813,0.09539744;1.411157;1.705675,-0.01642811;1.053038;1.858801,-0.09665728;1.055923;1.856801,-0.1071818;0.9942645;1.813851,0.1003023;1.125723;1.993376,0.1689647;1.156319;2.021631,0.207639;1.091118;2.024857,0.01130329;0.03408438;1.957533,-0.06384967;0.03768498;1.922539,0.07520902;0.1230076;1.150667,0.1502904;0.1389134;1.119759,0.09773315;0;1.665328
15,0.1023317;1.685287;2.036839,0.07102036;1.719546;2.001775,0.130762;1.716709;1.99699,0.01802789;1.703924;1.913684,0.1673818;1.696831;1.901721,-0.0749081;1.504565;1.804173,0.2852334;1.48819;1.882756,-0.144866;1.224798;1.639832,0.4060243;1.18244;1.875002,-0.1379868;1.086265;1.846914,0.2541401;1.156934;2.070969,0.02418059;0.9592389;1.779436,0.1937819;0.9549059;1.78809,0.0146195;0.551972;1.996137,0.1566306;0.5761742;1.527133,0.02935544;0.1650225;2.022632,0.1063214;0.3421509;1.221599,0.01092513;0.06760144;2.217361,0.098038;0.1437714;1.144115,0.1113245;1.076833;1.797797,0.1076409;1.181548;1.801313,0.1046319;1.298566;1.802582,0.1041011;1.421147;1.823453,-0.02867702;1.060462;1.962914,-0.1083227;1.066053;1.954291,-0.1167962;1.007203;1.907151,0.09757195;1.141271;2.107034,0.164478;1.172876;2.138239,0.2034945;1.108082;2.144299,0.05167658;0.07712394;2.189595,-0.02481873;0.06358397;2.160429,0.06088337;0.176612;1.152073,0.1391766;0.1960613;1.133705,0.1089813;0;1.783763
16,0.1136965;1.682343;2.151947,0.0833617;1.716394;2.115837,0.1430455;1.712066;2.111465,0.03047044;1.699719;2.027878,0.1796798;1.688898;2.016948,-0.06403641;1.50274;1.913751,0.2933446;1.479215;2.002884,-0.1337125;1.228185;1.74088,0.4118386;1.172931;1.987616,-0.1366761;1.086897;1.946186,0.2589818;1.143981;2.182344,0.03429633;0.9551162;1.887946,0.2034568;0.9495834;1.90252,0.02501922;0.5601373;2.126321,0.1594205;0.5719593;1.641029,0.04025121;0.1754609;2.175727,0.1112792;0.4096757;1.29175,0.04883302;0.12121;2.387291,0.1004657;0.2267918;1.183992,0.1215937;1.072115;1.909159,0.1168118;1.176787;1.912619,0.1130349;1.293783;1.913849,0.113429;1.415947;1.937042,-0.03193989;1.055682;2.065041,-0.1110895;1.063553;2.053977,-0.1195086;1.005999;2.005255,0.1025808;1.123814;2.216863,0.1685326;1.156121;2.249353,0.208991;1.092101;2.254025,0.08584582;0.1281016;2.354051,0.009120367;0.1018414;2.33647,0.06435425;0.2602746;1.193851,0.1447946;0.2774765;1.184966,0.1188766;0;1.895233
17,0.1270559;1.671449;2.268446,0.09731225;1.70495;2.231344,0.1569065;1.699427;2.227097,0.04407797;1.68662;2.143923,0.1930635;1.672813;2.133307,-0.05305406;1.493118;2.02668,0.3031855;1.463423;2.119206,-0.1278289;1.219945;1.85349,0.4179775;1.156374;2.089403,-0.1339848;1.074269;2.055634,0.2700031;1.110097;2.284555,0.04087193;0.9444335;1.997635,0.2097344;0.936866;2.01456,0.0315866;0.5497581;2.236512,0.166101;0.5450047;1.774858,0.04578435;0.1648441;2.284351,0.1236854;0.4791913;1.394702,0.06823225;0.1281857;2.498713,0.1048468;0.3196703;1.254052,0.1293855;1.060497;2.01895,0.125259;1.165223;2.021492,0.1218448;1.282229;2.022815,0.1234477;1.403701;2.049349,-0.02698088;1.039598;2.171473,-0.106165;1.049579;2.162568,-0.1173629;0.9925757;2.113757,0.1150556;1.082039;2.320102,0.180242;1.11509;2.353379,0.2231768;1.052533;2.353998,0.1030443;0.1342983;2.463032,0.02708608;0.1028334;2.451816,0.07013018;0.3518285;1.270872,0.1510852;0.3675618;1.26422,0.1253032;0;2.006098
18,0.1391101;1.654738;2.380686,0.1092332;1.687473;2.343011,0.1687628;1.681541;2.338426,0.05520123;1.66728;2.256495,0.2040254;1.652449;2.245031,-0.04336458;1.476239;2.138023,0.3134229;1.44554;2.229202,-0.1277066;1.199187;1.975586,0.4283687;1.139943;2.183071,-0.1291972;1.052889;2.17737,0.2891123;1.06573;2.376002,0.04487847;0.9291689;2.108224,0.2132267;0.9177397;2.127884,0.03316653;0.5225747;2.32608,0.1808402;0.5080053;1.918157,0.04640724;0.1363024;2.361679,0.1430633;0.5416979;1.533337,0.06086111;0.08495033;2.573771,0.1251336;0.4184397;1.358692,0.1359449;1.043384;2.128753,0.1336975;1.148198;2.128924,0.1311563;1.265233;2.129248,0.1333743;1.386173;2.15807,-0.01654358;1.01815;2.287701,-0.09578492;1.030372;2.283176,-0.1115781;0.9723912;2.236851,0.1365637;1.028982;2.413925,0.2013992;1.062406;2.447515,0.2467598;1.001774;2.442671,0.09695326;0.09194237;2.539554,0.02019439;0.06443;2.52417,0.09005126;0.4447346;1.383189,0.1705474;0.4635318;1.37965,0.1290526;0;2.118054
19,0.1541696;1.633025;2.488791,0.1238575;1.665166;2.450953,0.1833177;1.659076;2.445718,0.06871521;1.643603;2.365474,0.2173658;1.62838;2.352387,-0.03128603;1.453571;2.248554,0.3275813;1.424618;2.333454,-0.129511;1.170317;2.106321,0.4415363;1.12071;2.27059,-0.1202488;1.026816;2.309897,0.3173487;1.010717;2.456604,0.04757924;0.9102383;2.21039,0.2149679;0.8937501;2.234212,0.04050477;0.4969746;2.415525,0.2115942;0.4639363;2.066386,0.05230277;0.1090323;2.418777,0.1636118;0.5820072;1.699772,0.04544522;0.0009797812;2.608616,0.162896;0.4864489;1.506637,0.1415668;1.021696;2.232823,0.1436147;1.126514;2.232802,0.1435313;1.243576;2.233296,0.1465268;1.364107;2.263719,-0.002234563;0.9954832;2.415545,-0.08127423;1.009668;2.414804,-0.1011975;0.9495164;2.373066,0.1682045;0.9673225;2.500565,0.2344761;0.9991537;2.532874,0.280471;0.9402287;2.519851,0.08399628;0.009664536;2.577621,0.004381463;0.002770483;2.555272,0.1250493;0.5068126;1.532623,0.2044896;0.5293853;1.537643,0.1312736;0;2.222301
20,0.1632071;1.611072;2.593661,0.1324184;1.642741;2.555809,0.1917676;1.63635;2.549741,0.07586852;1.620074;2.471544,0.2242416;1.604096;2.456374,-0.02609935;1.429592;2.359509,0.3361455;1.405073;2.431361,-0.1367959;1.136537;2.249933,0.4407855;1.098904;2.355412,-0.1136562;1.001597;2.458206,0.3437789;0.9501901;2.530329,0.05009236;0.8887981;2.303871,0.2168257;0.871733;2.331567,0.03326733;0.476511;2.510398,0.248091;0.4245188;2.222303,0.04430532;0.09515333;2.439031,0.1886207;0.5983989;1.880429,0.04735053;-0.02294385;2.621722,0.2067881;0.5069828;1.685189,0.1436939;0.9998276;2.329772,0.1491423;1.104499;2.332061,0.1507762;1.221521;2.334704,0.1537334;1.341576;2.366956,0.01037088;0.9751441;2.558146,-0.06829056;0.9909831;2.561393,-0.09192112;0.92851;2.525394,0.2015105;0.8978114;2.585789,0.2707701;0.9272854;2.613779,0.3156047;0.8716211;2.588311,0.08445434;-0.01185566;2.589743,0.00421463;-0.01970547;2.57011,0.1661063;0.5241652;1.709107,0.2434467;0.5514575;1.720019,0.1334591;0;2.317719
21,0.1670094;1.597324;2.687986,0.1354109;1.628545;2.65043,0.1948184;1.623202;2.643934,0.07867598;1.605103;2.566502,0.2271948;1.591747;2.550261,-0.02409123;1.413242;2.463246,0.341767;1.393342;2.516882,-0.1375542;1.106991;2.40179,0.4336041;1.084256;2.431383,-0.09960638;0.991475;2.619362,0.3686944;0.9105704;2.597943,0.05458003;0.8731555;2.402137,0.2218218;0.8590474;2.428394,0.03378317;0.4531151;2.592007,0.2745171;0.4020808;2.392042,0.04772989;0.100587;2.43021,0.2127387;0.5847987;2.055224,0.04691216;-0.009458899;2.617968,0.2537143;0.4710066;1.87502,0.1465522;0.9858952;2.426438,0.1540023;1.090461;2.4277,0.1565256;1.207464;2.430496,0.1584708;1.327833;2.461633,0.03133728;0.9712582;2.711642,-0.04639317;0.9899298;2.719284,-0.07437728;0.92493;2.691913,0.2403589;0.8454625;2.671091,0.3124861;0.8754473;2.689735,0.3538802;0.8250974;2.650893,0.0844934;-0.0004869699;2.585882,0.00427942;-0.007612169;2.565871,0.2101872;0.4883922;1.89306,0.2847409;0.5213533;1.907231,0.138201;0;2.415266
22,0.1684515;1.60124;2.778465,0.136149;1.631659;2.74085,0.1957757;1.628513;2.734954,0.08118493;1.606988;2.656101,0.2302516;1.599124;2.64136,-0.02293019;1.415472;2.567755,0.3460085;1.39967;2.598568,-0.1284986;1.099628;2.551249,0.4348372;1.092427;2.503433,-0.0743614;1.012295;2.778326,0.3945592;0.9143475;2.673103,0.06002143;0.8730713;2.505958,0.2286997;0.8627805;2.523279,0.04072718;0.430134;2.63383,0.2910807;0.4090688;2.57959,0.05037752;0.09982824;2.430228,0.2365238;0.539807;2.218231,0.04456794;-0.004598498;2.620991,0.2995528;0.3863488;2.077602,0.1505502;0.9878684;2.525599,0.1580999;1.092434;2.525424,0.1609146;1.209438;2.527891,0.1617016;1.330728;2.555278,0.0621511;1.005521;2.864285,-0.01491775;1.026034;2.873699,-0.04465176;0.9578303;2.858819,0.2775858;0.8472612;2.761851,0.3524572;0.874968;2.770547,0.3860427;0.8262492;2.723052,0.08269764;0.002324164;2.589045,0.002503738;-0.003078759;2.568423,0.2535684;0.403417;2.088392,0.3238985;0.4462515;2.096416,0.1443606;0;2.514618
23,0.1604012;1.617987;2.870975,0.1271087;1.648082;2.833968,0.1868041;1.647005;2.828028,0.07294895;1.623333;2.748725,0.2221876;1.620638;2.733873,-0.03217901;1.430212;2.676801,0.338509;1.424333;2.6831,-0.1233886;1.108864;2.695092,0.432978;1.122753;2.576636,-0.04632814;1.054649;2.925839,0.4114564;0.9474337;2.752483,0.07104093;0.8830057;2.611521,0.2398771;0.8826342;2.630296,0.03988446;0.4237117;2.643071,0.3027428;0.4476261;2.770769,0.05818573;0.1021727;2.426445,0.2606185;0.473345;2.385784,0.04845321;-0.0008027554;2.615968,0.3302892;0.2813871;2.310521,0.1545303;1.002942;2.631634,0.1578773;1.107707;2.62963,0.1578085;1.224767;2.630545,0.1551582;1.347071;2.652835,0.09474807;1.068264;3.003186,0.01704013;1.08499;3.014621,-0.008554846;1.013662;3.010818,0.3016847;0.8817335;2.850938,0.3775906;0.907868;2.853014,0.4057084;0.8589997;2.802234,0.08696548;0.0046615;2.584199,0.006818816;0.0007634759;2.563061,0.2836102;0.2993534;2.315061,0.3520057;0.3449427;2.305619,0.155459;0;2.620909
24,0.1598732;1.634069;2.97345,0.1258757;1.66448;2.937353,0.1855407;1.664479;2.931023,0.07155535;1.640848;2.851895,0.2207181;1.640845;2.836069,-0.03687742;1.449733;2.796906,0.3330306;1.444774;2.772877,-0.1241997;1.130296;2.845982,0.4284486;1.15413;2.643456,-0.02045894;1.105836;3.071284,0.4187766;0.9752887;2.81679,0.08100268;0.8950672;2.723795,0.2498152;0.9040466;2.740528,0.04817708;0.4426254;2.63932,0.3108028;0.4928059;2.940723,0.06215213;0.1167009;2.429018,0.2838796;0.3946358;2.566174,0.04903352;0.0107879;2.613685,0.3562893;0.1896994;2.572214,0.1579713;1.019455;2.742853,0.1568634;1.124247;2.739952,0.1539799;1.241274;2.739613,0.150052;1.364095;2.758628,0.1256389;1.136249;3.132936,0.04826226;1.14903;3.150215,0.02773358;1.07619;3.155705,0.3153214;0.9103501;2.922334,0.3921993;0.933243;2.918498,0.413524;0.885286;2.863701,0.08767043;0.0150528;2.581884,0.007419243;0.01376235;2.560823,0.3093603;0.2073491;2.569304,0.3772204;0.2464816;2.542674,0.1654089;0;2.732161
